clientID,top_factor_1,top_factor_2,top_factor_3,shap_1,shap_2,shap_3
0025855854,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0048023578,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0125608073,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0018537834,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
003692041,exposure_growth_rate,stage_age_months,rating_deterioration,2.652,-0.6939,0.0549
0077812496,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0093626653,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0102983376,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0102983376,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0107053930,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0113285192,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0119804775,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0182371241,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0182371241,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0188055879,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
02033301,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0203378969,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0214985887,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0291457733,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0260489632,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0241653538,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0241653538,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0117556306,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0257779103,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
02834305,exposure_growth_rate,stage_age_months,rating_deterioration,2.4255,-0.4824,-0.0615
0357314733,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0368275516,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0399565788,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0421945570,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0451057245,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
044352512,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0439403050,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
025886677,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0472587825,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
04825052,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
04825052,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0474867075,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0493592363,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0496942481,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
051756956,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0531260775,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0551072852,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
05034719,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0557465275,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0567884977,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0599443834,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0587541121,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
056301624,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0585838354,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0596135245,exposure_growth_rate,stage_age_months,rating_deterioration,1.8391,1.5055,0.0371
0632613356,exposure_growth_rate,stage_age_months,rating_deterioration,1.7577,1.4665,0.0371
0632613356,exposure_growth_rate,stage_age_months,rating_deterioration,1.7577,1.4665,0.0371
0627569288,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0647121477,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0667583270,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0687880343,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0709768378,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0714810670,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0626263956,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0645442537,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
066471484,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0720599475,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0720599475,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0722188867,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0735211591,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0740633008,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0746522462,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0760641647,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0778065372,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0806432926,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0806432926,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0821495179,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0861042642,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0861042642,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0892488046,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
07973066,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0815816650,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0852959282,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0924268154,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0978027417,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
09330238,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0956422625,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0859128128,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0859426511,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0951808365,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0953289359,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
0973667244,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1025287218,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1031911336,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1031975366,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1044189124,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1099465880,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
11300844,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1147382214,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1147382214,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1116756569,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1117212151,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1159771974,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1165562032,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1248729674,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1221507078,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1115104807,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1238143331,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1238825346,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1244654612,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1244654612,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1305969787,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1311610299,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1332900524,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
132539627,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1330632885,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1116317824,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1343399489,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1343523024,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1358244513,exposure_growth_rate,stage_age_months,rating_deterioration,1.7577,1.4665,0.0371
1373918108,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1423933037,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1415542009,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1436242466,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1447310893,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1371198962,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1454943418,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1458157986,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1458157986,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1511738345,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1477976104,exposure_growth_rate,stage_age_months,rating_deterioration,1.8391,1.5055,0.0371
1502624617,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1457489009,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1474786247,exposure_growth_rate,stage_age_months,rating_deterioration,1.8391,1.5055,0.0371
1557064356,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1561909716,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1607441625,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1598961868,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1639119520,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1649340053,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1665237911,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1500283133,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1605250209,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1674686421,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1681385745,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1681385745,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
170501192,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
170501192,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1719254230,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1753215434,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1698661535,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
173874632,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1740146625,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1783991402,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1822079776,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1822079776,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1800100754,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1806910247,exposure_growth_rate,stage_age_months,rating_deterioration,2.6959,-0.2639,0.0553
178193574,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
177907081,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1818386340,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1846963634,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1856101124,exposure_growth_rate,stage_age_months,rating_deterioration,2.6493,-0.0556,-0.0246
1875448977,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1902668581,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1924745263,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1950335986,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1889360506,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1937498317,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1943904637,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1943904637,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
199384791,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2004475037,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2004475037,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2026191658,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
207722741,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2087925351,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2093405095,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2109411505,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2158435582,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2084240282,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1820595035,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
1821220616,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2092554132,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
214375275,exposure_growth_rate,stage_age_months,rating_deterioration,1.8391,1.5055,0.0371
2185481131,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2185481131,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2199812930,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
224895750,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2148489686,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2263121352,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2263121352,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2270957629,exposure_growth_rate,stage_age_months,rating_deterioration,1.8391,1.5055,0.0371
2307434252,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2335329023,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2362632405,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2396199443,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2424593823,exposure_growth_rate,stage_age_months,rating_deterioration,1.7577,1.4665,0.0371
2511189743,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2481359745,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2104846700,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2106177409,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2328381738,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2351986040,exposure_growth_rate,stage_age_months,rating_deterioration,1.7577,1.4665,0.0371
2391087111,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2573117352,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2586333444,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2608244671,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2608244671,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2629144037,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2614908961,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2181331892,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2182793374,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2422369247,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2422369247,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
26467590,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
26643970,exposure_growth_rate,stage_age_months,rating_deterioration,1.7577,1.4665,0.0371
2651635092,exposure_growth_rate,stage_age_months,rating_deterioration,2.6959,-0.2639,0.0553
2571874122,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2657743016,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2659249302,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2695674838,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2706943825,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2722534434,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2743380135,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2751429932,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2756471721,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2750007460,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2759041266,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2762262382,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2774582035,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2808375396,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2760595699,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2760595699,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2760595699,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2761078450,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2848415502,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2853380209,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2853901583,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2861028796,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2873735378,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2884909471,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2893899568,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2881757451,exposure_growth_rate,stage_age_months,rating_deterioration,1.8391,1.5055,0.0371
2899604936,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2906846487,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2919783192,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2947840820,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2968859294,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2935165014,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2935165014,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2183905827,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2918507484,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2966256617,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
2995840621,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3033497561,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3002010144,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3066402985,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3066498285,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
30953987,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3024081366,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3086667886,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3137447181,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
31577370,exposure_growth_rate,stage_age_months,rating_deterioration,1.7577,1.4665,0.0371
3218208064,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3145711475,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3022694975,exposure_growth_rate,stage_age_months,rating_deterioration,2.6106,-0.3589,0.0558
3215641950,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3243862826,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3249611931,exposure_growth_rate,stage_age_months,rating_deterioration,1.7577,1.4665,0.0371
3278459748,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
338210571,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3403781052,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3362066165,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3441475399,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3247498478,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3276637738,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3276637738,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3065974392,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3381068316,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3456068818,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3483368436,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3477586155,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3504698749,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3513461820,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3527930002,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3535626569,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3549054539,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3582482124,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3582975398,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3565749335,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3565749335,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3648526530,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3469489904,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3545466245,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3659686922,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3673053230,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3698567108,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3698567108,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3509173865,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3580911596,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3670052506,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3544591738,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3672539915,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3722163379,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3738539289,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3812125295,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3772330756,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3730480214,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3873119416,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3891769051,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3804191215,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3804191215,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3689216337,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
3908266414,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
